order_no,item_name,order_time
007D23020600008967,Matcha latte ,2/6/2023 13:05
007D23020600008967,Milk Tea ,2/6/2023 13:05
007D23020600008967,Bolu kukus,2/6/2023 13:05
007D23020600008968,Bolu kukus,2/6/2023 13:05
007D23020600008969,MIYAGO PANGSIT GORENG ,2/6/2023 13:35
007D23020600008969,KOPI ,2/6/2023 13:35
007D23020600008970,DANCOW COKLAT ,2/6/2023 14:01
007D23020600008970,Cappucino Latte ,2/6/2023 14:01
007D23020600008970,JERUK ,2/6/2023 14:01
007D23020600008971,62 ( noms snack 2000 ),2/6/2023 14:04
007D23020600008972,KOPI ,2/6/2023 14:19
007D23020600008973,KOPI ,2/6/2023 14:51
007D23020600008973,KOPI ,2/6/2023 14:51
007D23020600008973,SODA GEMBIRA ,2/6/2023 14:51
007D23020600008974,CLASS MILD 12,2/6/2023 14:52
007D23020600008975,KOPI ,2/6/2023 15:27
007D23020600008976,TEH ,2/6/2023 15:43
007D23020600008976,CIRENG ,2/6/2023 15:43
007D23020600008977,Milkshake Red Velvet ,2/6/2023 17:37
007D23020600008977,TAHU ,2/6/2023 17:37
007D23020600008977,Cappucino Latte ,2/6/2023 17:37
007D23020600008977,TAHU ,2/6/2023 17:37
007D23020600008978,COFFE BEER RTD ,2/6/2023 18:23
007D23020600008979,KOPI ,2/6/2023 18:32
007D23020600008980,KOPI ,2/6/2023 18:46
007D23020600008980,KOPI ,2/6/2023 18:46
007D23020600008980,Coffee Hazelnut ,2/6/2023 18:46
007D23020600008980,New Thai Tea ,2/6/2023 18:46
007D23020600008980,TAHU ,2/6/2023 18:46
007D23020600008980,KENTANG ,2/6/2023 18:46
007D23020600008981,TEH ,2/6/2023 18:48
007D23020600008981,KOPI ,2/6/2023 18:48
007D23020600008981,DANCOW COKLAT ,2/6/2023 18:48
007D23020600008982,KOPI HITAM ,2/6/2023 19:09
007D23020600008982,Lychee Tea ,2/6/2023 19:09
007D23020600008982,ROTI BAKAR ,2/6/2023 19:09
007D23020600008983,KOPI COKLAT (tanpa ampas) ,2/6/2023 20:30
007D23020600008984,TEH ,2/6/2023 20:39
007D23020600008984,KENTANG ,2/6/2023 20:39
007D23020600008985,KOPI ,2/6/2023 20:57
007D23020600008986,KOPI ,2/6/2023 21:14
007D23020600008987,Royal Chocolate ,2/6/2023 21:20
007D23020600008987,KOPI ,2/6/2023 21:20
007D23020600008987,TAHU ,2/6/2023 21:20
007D23020600008988,KOPI ,2/6/2023 21:23
007D23020600008989,KOPI ,2/6/2023 21:24
007D23020600008990,TAHU ,2/6/2023 21:52
007D23020600008990,New Red Velvet ,2/6/2023 21:52
007D23020600008990,Milkshake Red Velvet ,2/6/2023 21:52
007D23020600008991,MILKSHAKE ,2/6/2023 21:54
007D23020600008991,SODA GEMBIRA ,2/6/2023 21:54
007D23020600008991,KENTANG ,2/6/2023 21:54
007D23020600008992,JAHE ,2/6/2023 22:48
007D23020600008993,DANCOW COKLAT ,2/6/2023 23:10
007D23020700008994,KOPI ,2/7/2023 1:10
007D23020700008994,KOPI ,2/7/2023 1:10
007D23020700008994,MIYAGO PANGSIT GORENG ,2/7/2023 1:10
007D23020700008995,KOPI ,2/7/2023 8:50
007D23020700008996,KOPI ,2/7/2023 9:13
007D23020700008997,JERUK ,2/7/2023 9:23
007D23020700008997,KENTANG ,2/7/2023 9:23
007D23020700008998,KOPI ,2/7/2023 9:35
007D23020700008998,Ready Eat ,2/7/2023 9:35
007D23020700008999,TAHU ,2/7/2023 9:56
007D23020700008999,62 ( noms snack 2000 ),2/7/2023 9:56
007D23020700009000,KOPI ,2/7/2023 10:31
007D23020700009000,TAHU ,2/7/2023 10:31
007D23020700009000,PANGSIT GORENG ,2/7/2023 10:31
007D23020700009000,TEH ,2/7/2023 10:31
007D23020700009001,KOPI ,2/7/2023 10:46
007D23020700009002,KOPI ,2/7/2023 11:01
007D23020700009003,KOPI ,2/7/2023 12:13
007D23020700009003,TEH ,2/7/2023 12:13
007D23020700009004,Ready Eat ,2/7/2023 12:21
007D23020700009004,JERUK ,2/7/2023 12:21
007D23020700009005,MIE AYAM POLOS ,2/7/2023 12:39
007D23020700009006,62 ( noms snack 2000 ),2/7/2023 12:59
007D23020700009007,TEH ,2/7/2023 14:24
007D23020700009007,ROTI BAKAR ,2/7/2023 14:24
007D23020700009008,13 ( cup hot ),2/7/2023 15:37
007D23020700009009,MIE AYAM POLOS ,2/7/2023 16:00
007D23020700009009,TEH ,2/7/2023 16:00
007D23020700009009,MILKSHAKE ,2/7/2023 16:00
007D23020700009010,ROTI BAKAR ,2/7/2023 16:01
007D23020700009010,KOPI ,2/7/2023 16:01
007D23020700009011,MIYAGO PANGSIT REBUS ,2/7/2023 16:03
007D23020700009011,TEH ,2/7/2023 16:03
007D23020700009012,KOPI ,2/7/2023 16:24
007D23020700009012,KOPI ,2/7/2023 16:24
007D23020700009012,CIRENG ,2/7/2023 16:24
007D23020700009012,Ice Cream Roti ,2/7/2023 16:24
007D23020700009013,SUSU SODA ,2/7/2023 16:59
007D23020700009013,ROTI BAKAR ,2/7/2023 16:59
007D23020700009014,KOPI COKLAT (tanpa ampas) ,2/7/2023 17:04
007D23020700009015,KOPI ,2/7/2023 17:25
007D23020700009016,KOPI ,2/7/2023 17:39
007D23020700009017,KOPI ,2/7/2023 18:11
007D23020700009018,KOPI ,2/7/2023 18:58
007D23020700009019,KOPI ,2/7/2023 19:20
007D23020700009019,KENTANG ,2/7/2023 19:20
007D23020700009019,AIR MINERAL RON 88,2/7/2023 19:20
007D23020700009020,KOPI ,2/7/2023 19:49
007D23020700009021,KOPI ,2/7/2023 20:25
007D23020700009021,AIR MINERAL RON 88,2/7/2023 20:25
007D23020700009021,KENTANG ,2/7/2023 20:25
007D23020700009021,PISANG GORENG CRISPY ,2/7/2023 20:25
007D23020700009021,MIE AYAM POLOS ,2/7/2023 20:25
007D23020700009021,Lychee Tea ,2/7/2023 20:25
007D23020700009022,KOPI ,2/7/2023 20:41
007D23020700009022,MIE AYAM POLOS ,2/7/2023 20:41
007D23020700009023,KOPI ,2/7/2023 21:05
007D23020700009023,TEH ,2/7/2023 21:05
007D23020700009023,Milkshake Red Velvet ,2/7/2023 21:05
007D23020700009023,ROTI BAKAR ,2/7/2023 21:05
007D23020700009023,Ready Eat ,2/7/2023 21:05
007D23020700009023,SOSIS BAKAR ,2/7/2023 21:05
007D23020700009024,KOPI ,2/7/2023 21:14
007D23020700009024,PISANG GORENG CRISPY ,2/7/2023 21:14
007D23020700009025,JOSUA ,2/7/2023 21:15
007D23020700009025,MIYAGO POLOS ,2/7/2023 21:15
007D23020700009026,MIE AYAM PANGSIT MIX ,2/7/2023 21:21
007D23020700009026,MIE AYAM PANGSIT GORENG ,2/7/2023 21:21
007D23020700009026,MIE AYAM PANGSIT REBUS ,2/7/2023 21:21
007D23020700009026,AIR MINERAL RON 88,2/7/2023 21:21
007D23020700009027,New Lemon tea ,2/7/2023 23:07
007D23020700009027,CIRENG ,2/7/2023 23:07
007D23020700009028,New Red Velvet ,2/7/2023 23:15
007D23020700009028,Taro ,2/7/2023 23:15
007D23020700009028,TAHU ,2/7/2023 23:15
007D23020700009029,COFFE BEER RTD ,2/7/2023 23:45
007D23020700009029,TEH ,2/7/2023 23:45
007D23020700009029,KOPI ,2/7/2023 23:45
007D23020700009030,KOPI ,2/7/2023 23:49
007D23020700009030,New Red Velvet ,2/7/2023 23:49
007D23020800009031,KOPI ,2/8/2023 0:04
007D23020800009031,AIR MINERAL RON 88,2/8/2023 0:04
007D23020800009031,SINGKONG KEJU ,2/8/2023 0:04
007D23020800009031,KENTANG ,2/8/2023 0:04
007D23020800009032,KOPI ,2/8/2023 4:59
007D23020800009032,Royal Chocolate ,2/8/2023 4:59
007D23020800009032,CIRENG ,2/8/2023 4:59
007D23020800009032,AIR MINERAL RON 88,2/8/2023 4:59
007D23020800009032,Bintang Pilsener Original ,2/8/2023 4:59
007D23020800009032,Bintang Redler Lemon ,2/8/2023 4:59
007D23020800009033,AIR MINERAL RON 88,2/8/2023 5:01
007D23020800009033,ICI OCHA ,2/8/2023 5:01
007D23020800009033,62 ( noms snack 2000 ),2/8/2023 5:01
007D23020800009034,62 ( noms snack 2000 ),2/8/2023 5:02
007D23020800009035,KOPI ,2/8/2023 7:20
007D23020800009036,TEH ,2/8/2023 8:55
007D23020800009037,KOPI ,2/8/2023 14:32
007D23020800009037,AIR MINERAL RON 88,2/8/2023 14:32
007D23020800009037,MIE AYAM POLOS ,2/8/2023 14:32
007D23020800009038,62 ( noms snack 2000 ),2/8/2023 14:33
007D23020800009039,KOPI ,2/8/2023 14:56
007D23020800009039,PISANG GORENG CRISPY ,2/8/2023 14:56
007D23020800009039,AIR MINERAL RON 88,2/8/2023 14:56
007D23020800009040,KOPI ,2/8/2023 15:01
007D23020800009041,KOPI ,2/8/2023 16:29
007D23020800009042,MIE AYAM PANGSIT REBUS ,2/8/2023 17:01
007D23020800009042,TEH ,2/8/2023 17:01
007D23020800009043,KOPI ,2/8/2023 17:23
007D23020800009043,KOPI ,2/8/2023 17:23
007D23020800009043,KENTANG ,2/8/2023 17:23
007D23020800009044,MILKSHAKE ,2/8/2023 17:49
007D23020800009044,MIE AYAM PANGSIT GORENG ,2/8/2023 17:49
007D23020800009044,KOPI ,2/8/2023 17:49
007D23020800009044,SINGKONG KEJU ,2/8/2023 17:49
007D23020800009044,TAHU ,2/8/2023 17:49
007D23020800009045,KOPI ,2/8/2023 18:39
007D23020800009045,KOPI ,2/8/2023 18:39
007D23020800009046,TEH ,2/8/2023 19:06
007D23020800009047,KOPI COKLAT (tanpa ampas) ,2/8/2023 19:23
007D23020800009047,KOPI ,2/8/2023 19:23
007D23020800009047,SINGKONG KEJU ,2/8/2023 19:23
007D23020800009047,KACANG BAWANG,2/8/2023 19:23
007D23020800009048,Coffee Hazelnut ,2/8/2023 20:47
007D23020800009048,KOPI ,2/8/2023 20:47
007D23020800009049,KENTANG ,2/8/2023 20:47
007D23020800009050,KOPI ,2/8/2023 20:51
007D23020800009050,JOSUA ,2/8/2023 20:51
007D23020800009050,Milkshake Red Velvet ,2/8/2023 20:51
007D23020800009050,MIYAGO POLOS ,2/8/2023 20:51
007D23020800009050,AIR MINERAL RON 88,2/8/2023 20:51
007D23020800009051,KOPI ,2/8/2023 20:53
007D23020800009051,TEH ,2/8/2023 20:53
007D23020800009051,TAHU ,2/8/2023 20:53
007D23020800009052,Royal Chocolate ,2/8/2023 21:06
007D23020800009052,KOPI ,2/8/2023 21:06
007D23020800009052,KENTANG ,2/8/2023 21:06
007D23020800009053,KOPI ,2/8/2023 21:08
007D23020800009054,Bintang Pilsener Original ,2/8/2023 21:09
007D23020800009055,KOPI ,2/8/2023 21:56
007D23020800009055,Cappucino Latte ,2/8/2023 21:56
007D23020800009056,KOPI ,2/8/2023 21:57
007D23020800009056,Coffe choco orange ,2/8/2023 21:57
007D23020800009056,TEH ,2/8/2023 21:57
007D23020800009056,SUSU COKLAT ,2/8/2023 21:57
007D23020800009057,KOPI ,2/8/2023 21:58
007D23020800009058,KOPI ,2/8/2023 22:39
007D23020800009058,JAHE ,2/8/2023 22:39
007D23020800009058,PANGSIT GORENG ,2/8/2023 22:39
007D23020900009059,Aroma Mile 16,2/9/2023 0:41
007D23020900009060,KOPI ,2/9/2023 3:05
007D23020900009060,KOPI ,2/9/2023 3:05
007D23020900009060,KOPI ,2/9/2023 3:05
007D23020900009061,KOPI ,2/9/2023 4:36
007D23020900009061,KOPI ,2/9/2023 4:36
007D23020900009062,Ready Eat ,2/9/2023 6:32
007D23020900009062,AIR MINERAL RON 88,2/9/2023 6:32
007D23020900009063,KOPI ,2/9/2023 7:26
007D23020900009064,Coffee Hazelnut ,2/9/2023 7:45
007D23020900009065,KOPI ,2/9/2023 8:52
007D23020900009065,Milkshake Red Velvet ,2/9/2023 8:52
007D23020900009065,MILKSHAKE ,2/9/2023 8:52
007D23020900009065,KOPI ,2/9/2023 8:52
007D23020900009065,JOSUA ,2/9/2023 8:52
007D23020900009066,KOPI ,2/9/2023 9:47
007D23020900009066,CIRENG ,2/9/2023 9:47
007D23020900009066,TAHU ,2/9/2023 9:47
007D23020900009067,NASI GORENG ,2/9/2023 11:16
007D23020900009067,New Lemon tea ,2/9/2023 11:16
007D23020900009068,KOPI ,2/9/2023 12:42
007D23020900009069,KOPI COKLAT (tanpa ampas) ,2/9/2023 12:46
007D23020900009070,COFFE BEER RTD ,2/9/2023 13:29
007D23020900009070,Ready Eat ,2/9/2023 13:29
007D23020900009071,Ready Eat ,2/9/2023 13:31
007D23020900009071,COFFE BEER RTD ,2/9/2023 13:31
007D23020900009071,AIR MINERAL RON 88,2/9/2023 13:31
007D23020900009072,Bintang Pilsener Original ,2/9/2023 13:33
007D23020900009072,COFFE BEER RTD ,2/9/2023 13:33
007D23020900009073,COFFE BEER RTD ,2/9/2023 13:35
007D23020900009073,Bintang Redler Lemon ,2/9/2023 13:35
007D23020900009073,AIR MINERAL RON 88,2/9/2023 13:35
007D23020900009074,AIR MINERAL RON 88,2/9/2023 13:44
007D23020900009074,COFFE BEER RTD ,2/9/2023 13:44
007D23020900009075,Ready Eat ,2/9/2023 13:51
007D23020900009075,Ready Eat ,2/9/2023 13:51
007D23020900009076,AIR MINERAL RON 88,2/9/2023 14:22
007D23020900009077,KOPI ,2/9/2023 14:28
007D23020900009078,COFFE BEER RTD ,2/9/2023 14:43
007D23020900009079,COFFE BEER RTD ,2/9/2023 14:43
007D23020900009080,SUSU PUTIH ,2/9/2023 14:56
007D23020900009081,Ready Eat ,2/9/2023 14:57
007D23020900009081,TEH ,2/9/2023 14:57
007D23020900009082,KOPI REMPAH ,2/9/2023 16:14
007D23020900009082,KOPI ,2/9/2023 16:14
007D23020900009083,KOPI ,2/9/2023 18:51
007D23020900009084,JAHE ,2/9/2023 18:53
007D23020900009084,AIR MINERAL RON 88,2/9/2023 18:53
007D23020900009084,TAHU ,2/9/2023 18:53
007D23020900009085,MILKSHAKE ,2/9/2023 19:43
007D23020900009085,KOPI ,2/9/2023 19:43
007D23020900009086,MILKSHAKE ,2/9/2023 19:45
007D23020900009086,New Red Velvet ,2/9/2023 19:45
007D23020900009087,DANCOW COKLAT ,2/9/2023 20:02
007D23020900009087,DANCOW PUTIH ,2/9/2023 20:02
007D23020900009087,NUGGET ,2/9/2023 20:02
007D23020900009088,KOPI ,2/9/2023 20:03
007D23020900009088,PISANG GORENG CRISPY ,2/9/2023 20:03
007D23020900009088,AIR MINERAL RON 88,2/9/2023 20:03
007D23020900009088,62 ( noms snack 2000 ),2/9/2023 20:03
007D23020900009089,62 ( noms snack 2000 ),2/9/2023 20:05
007D23020900009090,KOPI REMPAH ,2/9/2023 21:07
007D23020900009091,KOPI ,2/9/2023 21:12
007D23020900009092,KOPI ,2/9/2023 21:20
007D23020900009093,KOPI ,2/9/2023 21:44
007D23020900009093,KOPI ,2/9/2023 21:44
007D23020900009093,Royal Chocolate ,2/9/2023 21:44
007D23020900009093,KOPI ,2/9/2023 21:44
007D23020900009093,Bintang Pilsener Original ,2/9/2023 21:44
007D23020900009093,SINGKONG KEJU ,2/9/2023 21:44
007D23020900009093,PISANG GORENG CRISPY ,2/9/2023 21:44
007D23020900009093,KACANG BAWANG,2/9/2023 21:44
007D23020900009094,JOSUA ,2/9/2023 21:45
007D23020900009095,MILKSHAKE ,2/9/2023 22:00
007D23020900009095,KOPI ,2/9/2023 22:00
007D23020900009096,Aroma Mile 16,2/9/2023 22:03
007D23020900009097,TEH ,2/9/2023 22:09
007D23020900009098,KOPI ,2/9/2023 22:31
007D23020900009098,ROTI BAKAR ,2/9/2023 22:31
007D23020900009099,Royal Chocolate ,2/9/2023 22:39
007D23020900009100,TEH ,2/9/2023 22:40
007D23020900009101,KOPI ,2/9/2023 23:10
007D23020900009101,KOPI ,2/9/2023 23:10
007D23020900009101,SINGKONG KEJU ,2/9/2023 23:10
007D23020900009102,KOPI ,2/9/2023 23:46
007D23021000009103,KOPI REMPAH ,2/10/2023 0:16
007D23021000009103,KOPI HITAM ,2/10/2023 0:16
007D23021000009103,TAHU ,2/10/2023 0:16
007D23021000009104,KOPI ,2/10/2023 0:20
007D23021000009104,JAHE ,2/10/2023 0:20
007D23021000009104,Cappucino Latte ,2/10/2023 0:20
007D23021000009104,Cappucino Latte ,2/10/2023 0:20
007D23021000009104,Bintang Pilsener Original ,2/10/2023 0:20
007D23021000009104,SINGKONG KEJU ,2/10/2023 0:20
007D23021000009105,KOPI ,2/10/2023 0:43
007D23021000009106,TEH ,2/10/2023 1:00
007D23021000009107,MILKSHAKE ,2/10/2023 2:33
007D23021000009107,JERUK ,2/10/2023 2:33
007D23021000009107,62 ( noms snack 2000 ),2/10/2023 2:33
007D23021000009107,KACANG BAWANG,2/10/2023 2:33
007D23021000009108,KOPI ,2/10/2023 3:42
007D23021000009108,MILKSHAKE ,2/10/2023 3:42
007D23021000009108,SINGKONG KEJU ,2/10/2023 3:42
007D23021000009108,TAHU ,2/10/2023 3:42
007D23021000009109,ICI OCHA ,2/10/2023 6:57
007D23021000009110,KOPI ,2/10/2023 8:59
007D23021000009111,KOPI ,2/10/2023 11:18
007D23021000009111,KACANG BAWANG,2/10/2023 11:18
007D23021000009112,KOPI COKLAT (tanpa ampas) ,2/10/2023 11:25
007D23021000009113,KOPI ,2/10/2023 12:08
007D23021000009113,KOPI COKLAT (tanpa ampas) ,2/10/2023 12:08
007D23021000009113,KOPI ,2/10/2023 12:08
007D23021000009113,New Lemon tea ,2/10/2023 12:08
007D23021000009113,Lychee Tea ,2/10/2023 12:08
007D23021000009114,KACANG BAWANG,2/10/2023 12:09
007D23021000009115,NASI GORENG ,2/10/2023 13:42
007D23021000009116,NASI GORENG ,2/10/2023 13:46
007D23021000009116,KOPI ,2/10/2023 13:46
007D23021000009117,MILKSHAKE ,2/10/2023 14:47
007D23021000009117,PISANG GORENG CRISPY ,2/10/2023 14:47
007D23021000009118,KOPI ,2/10/2023 14:55
007D23021000009118,TEH ,2/10/2023 14:55
007D23021000009118,CIRENG ,2/10/2023 14:55
007D23021000009118,SINGKONG KEJU ,2/10/2023 14:55
007D23021000009118,KOPI ,2/10/2023 14:55
007D23021000009119,AIR MINERAL RON 88,2/10/2023 15:26
007D23021000009120,KOPI ,2/10/2023 16:38
007D23021000009121,KOPI ,2/10/2023 17:46
007D23021000009122,KOPI ,2/10/2023 18:04
007D23021000009123,KOPI ,2/10/2023 18:11
007D23021000009123,KENTANG ,2/10/2023 18:11
007D23021000009123,New Lemon tea ,2/10/2023 18:11
007D23021000009124,Ready Eat ,2/10/2023 18:13
007D23021000009124,TEH ,2/10/2023 18:13
007D23021000009125,TAHU ,2/10/2023 18:16
007D23021000009125,JAHE ,2/10/2023 18:16
007D23021000009125,SUSU SIRUP ,2/10/2023 18:16
007D23021000009125,ROTI BAKAR ,2/10/2023 18:16
007D23021000009126,KOPI ,2/10/2023 19:19
007D23021000009127,SUSU PUTIH ,2/10/2023 19:19
007D23021000009129,Milkshake Red Velvet ,2/10/2023 19:21
007D23021000009130,MILKSHAKE ,2/10/2023 19:21
007D23021000009131,TAHU ,2/10/2023 20:00
007D23021000009131,Bintang Pilsener Original ,2/10/2023 20:00
007D23021000009131,AIR MINERAL RON 88,2/10/2023 20:00
007D23021000009132,KOPI ,2/10/2023 20:03
007D23021000009132,TEH ,2/10/2023 20:03
007D23021000009132,Ready Eat ,2/10/2023 20:03
007D23021000009132,Ready Eat ,2/10/2023 20:03
007D23021000009132,KENTANG ,2/10/2023 20:03
007D23021000009133,Ready Eat ,2/10/2023 20:08
007D23021000009133,AIR MINERAL RON 88,2/10/2023 20:08
007D23021000009133,TEH ,2/10/2023 20:08
007D23021000009135,KOPI ,2/10/2023 20:16
007D23021000009135,MILKSHAKE ,2/10/2023 20:16
007D23021000009135,Bolu kukus,2/10/2023 20:16
007D23021000009136,KOPI ,2/10/2023 20:48
007D23021000009136,Milkshake Red Velvet ,2/10/2023 20:48
007D23021000009136,New Thai Tea ,2/10/2023 20:48
007D23021000009137,TEH ,2/10/2023 20:48
007D23021000009138,Milkshake Red Velvet ,2/10/2023 20:58
007D23021000009138,KOPI ,2/10/2023 20:58
007D23021000009138,AIR MINERAL RON 88,2/10/2023 20:58
007D23021000009139,KOPI ,2/10/2023 21:00
007D23021000009139,TAHU ,2/10/2023 21:00
007D23021000009139,KOPI ,2/10/2023 21:00
007D23021000009139,KOPI ,2/10/2023 21:00
007D23021000009140,KOPI ,2/10/2023 21:00
007D23021000009141,KENTANG ,2/10/2023 21:01
007D23021000009142,AIR MINERAL RON 88,2/10/2023 21:10
007D23021000009143,MILKSHAKE ,2/10/2023 21:13
007D23021000009144,KOPI COKLAT (tanpa ampas) ,2/10/2023 21:24
007D23021000009145,KOPI ,2/10/2023 21:42
007D23021000009145,Ready Eat ,2/10/2023 21:42
007D23021000009145,SUSU SODA ,2/10/2023 21:42
007D23021000009145,KENTANG ,2/10/2023 21:42
007D23021000009146,KOPI ,2/10/2023 21:45
007D23021000009146,CIRENG ,2/10/2023 21:45
007D23021000009146,KOPI ,2/10/2023 21:45
007D23021000009147,Lychee Tea ,2/10/2023 22:38
007D23021000009147,New Lemon tea ,2/10/2023 22:38
007D23021000009147,NUGGET ,2/10/2023 22:38
007D23021000009148,AROMA BOLD 12,2/10/2023 23:23
007D23021000009149,KOPI ,2/10/2023 23:27
007D23021000009149,SINGKONG KEJU ,2/10/2023 23:27
007D23021000009149,AIR MINERAL RON 88,2/10/2023 23:27
007D23021000009150,Chocolate Malt ,2/10/2023 23:32
007D23021000009150,KOPI ,2/10/2023 23:32
007D23021000009150,KACANG BAWANG,2/10/2023 23:32
007D23021000009150,SINGKONG KEJU ,2/10/2023 23:32
007D23021000009150,TAHU ,2/10/2023 23:32
007D23021000009150,New Lemon tea ,2/10/2023 23:32
007D23021000009151,KACANG BAWANG,2/10/2023 23:32
007D23021000009152,Ready Eat ,2/10/2023 23:41
007D23021000009153,KOPI ,2/10/2023 23:55
007D23021000009153,SINGKONG KEJU ,2/10/2023 23:55
007D23021000009153,TEH ,2/10/2023 23:55
007D23021100009154,KOPI ,2/11/2023 1:01
007D23021100009154,Matcha latte ,2/11/2023 1:01
007D23021100009154,Ready Eat ,2/11/2023 1:01
007D23021100009155,KOPI ,2/11/2023 6:36
007D23021100009156,KOPI ,2/11/2023 7:50
007D23021100009157,TEH ,2/11/2023 7:51
007D23021100009158,KOPI ,2/11/2023 8:43
007D23021100009158,KOPI HITAM ,2/11/2023 8:43
007D23021100009158,MILKSHAKE ,2/11/2023 8:43
007D23021100009159,KOPI ,2/11/2023 8:48
007D23021100009159,PISANG GORENG CRISPY ,2/11/2023 8:48
007D23021100009160,KOPI ,2/11/2023 9:11
007D23021100009161,AROMA BOLD 12,2/11/2023 9:35
007D23021100009162,KOPI ,2/11/2023 12:10
007D23021100009163,KOPI ,2/11/2023 12:12
007D23021100009164,KOPI ,2/11/2023 12:24
007D23021100009164,KOPI ,2/11/2023 12:24
007D23021100009164,KOPI ,2/11/2023 12:24
007D23021100009164,KOPI ,2/11/2023 12:24
007D23021100009165,KOPI ,2/11/2023 13:06
007D23021100009165,KOPI ,2/11/2023 13:06
007D23021100009165,Chocolate Malt ,2/11/2023 13:06
007D23021100009165,Cappucino Latte ,2/11/2023 13:06
007D23021100009166,Ready Eat ,2/11/2023 14:55
007D23021100009166,KOPI ,2/11/2023 14:55
007D23021100009167,KOPI ,2/11/2023 16:02
007D23021100009168,New Thai Tea ,2/11/2023 16:04
007D23021100009168,KENTANG ,2/11/2023 16:04
007D23021100009169,KOPI ,2/11/2023 17:13
007D23021100009169,NUGGET ,2/11/2023 17:13
007D23021100009170,KOPI ,2/11/2023 19:15
007D23021100009171,MIE AYAM PANGSIT REBUS ,2/11/2023 19:19
007D23021100009171,Lychee Tea ,2/11/2023 19:19
007D23021100009171,KENTANG ,2/11/2023 19:19
007D23021100009171,Coffee Hazelnut ,2/11/2023 19:19
007D23021100009172,New Lemon tea ,2/11/2023 19:20
007D23021100009172,NUGGET ,2/11/2023 19:20
007D23021100009173,KOPI ,2/11/2023 19:24
007D23021100009173,KOPI ,2/11/2023 19:24
007D23021100009174,MIYAGO POLOS ,2/11/2023 19:28
007D23021100009174,AIR MINERAL RON 88,2/11/2023 19:28
007D23021100009175,Milk Tea ,2/11/2023 19:31
007D23021100009175,Milkshake Red Velvet ,2/11/2023 19:31
007D23021100009175,Matcha latte ,2/11/2023 19:31
007D23021100009175,KOPI ,2/11/2023 19:31
007D23021100009175,CIRENG ,2/11/2023 19:31
007D23021100009176,KOPI ,2/11/2023 19:37
007D23021100009176,KOPI ,2/11/2023 19:37
007D23021100009176,MIYAGO POLOS ,2/11/2023 19:37
007D23021100009176,Ready Eat ,2/11/2023 19:37
007D23021100009176,CHIKI POTATO,2/11/2023 19:37
007D23021100009176,NUGGET ,2/11/2023 19:37
007D23021100009176,AIR MINERAL RON 88,2/11/2023 19:37
007D23021100009177,KOPI ,2/11/2023 19:41
007D23021100009177,PISANG GORENG CRISPY ,2/11/2023 19:41
007D23021100009178,KOPI ,2/11/2023 19:43
007D23021100009178,New Lemon tea ,2/11/2023 19:43
007D23021100009179,KOPI ,2/11/2023 19:46
007D23021100009179,CIRENG ,2/11/2023 19:46
007D23021100009179,DANCOW COKLAT ,2/11/2023 19:46
007D23021100009180,Milkshake Red Velvet ,2/11/2023 20:02
007D23021100009180,Milkshake Greentea ,2/11/2023 20:02
007D23021100009180,PANGSIT GORENG ,2/11/2023 20:02
007D23021100009181,CIRENG ,2/11/2023 20:13
007D23021100009181,TAHU ,2/11/2023 20:13
007D23021100009182,DANCOW COKLAT ,2/11/2023 20:29
007D23021100009182,Coffe choco orange ,2/11/2023 20:29
007D23021100009182,KENTANG ,2/11/2023 20:29
007D23021100009183,MIE AYAM POLOS ,2/11/2023 20:30
007D23021100009184,MILKSHAKE ,2/11/2023 20:31
007D23021100009185,MILKSHAKE ,2/11/2023 20:32
007D23021100009187,KOPI ,2/11/2023 20:41
007D23021100009187,KOPI ,2/11/2023 20:41
007D23021100009187,KENTANG ,2/11/2023 20:41
007D23021100009187,MILKSHAKE ,2/11/2023 20:41
007D23021100009188,Milk Tea ,2/11/2023 20:49
007D23021100009188,Chocolate Malt ,2/11/2023 20:49
007D23021100009189,KOPI ,2/11/2023 20:53
007D23021100009190,MILKSHAKE ,2/11/2023 20:58
007D23021100009191,KOPI ,2/11/2023 21:02
007D23021100009191,KOPI ,2/11/2023 21:02
007D23021100009191,TEH ,2/11/2023 21:02
007D23021100009192,KOPI ,2/11/2023 21:09
007D23021100009193,AIR MINERAL RON 88,2/11/2023 21:17
007D23021100009194,KOPI ,2/11/2023 21:44
007D23021100009194,AIR MINERAL RON 88,2/11/2023 21:44
007D23021100009194,Cappucino Latte ,2/11/2023 21:44
007D23021100009195,CLASS MILD 12,2/11/2023 21:47
007D23021100009196,KOPI COKLAT (tanpa ampas) ,2/11/2023 21:51
007D23021100009196,KOPI ,2/11/2023 21:51
007D23021100009196,SODA GEMBIRA ,2/11/2023 21:51
007D23021100009196,KENTANG ,2/11/2023 21:51
007D23021100009196,TAHU ,2/11/2023 21:51
007D23021100009196,NUGGET ,2/11/2023 21:51
