order no,item name,,order time,item group,qty
007D23051000013385,KOPI ,,5/10/2023 15:47,KLOTOK SERIES,4
007D23051000013385,AIR MINERAL RON 88,,5/10/2023 15:47,BOTOL,4
007D23051000013386,KOPI , TANPA AMPAS ,5/10/2023 16:15,KLOTOK SERIES,1
007D23051000013387,KENTANG ,,5/10/2023 17:36,SNACK,1
007D23051000013388,AIR MINERAL RON 88,,5/10/2023 18:01,BOTOL,2
007D23051000013388,PISANG GORENG CRISPY ,,5/10/2023 18:01,SNACK,1
007D23051000013389,Ice Cream ,,5/10/2023 18:30,ICE CREAM,2
007D23051000013390,AIR MINERAL RON 88,,5/10/2023 18:36,BOTOL,3
007D23051000013391,AIR MINERAL RON 88,,5/10/2023 18:36,BOTOL,2
007D23051000013392,KOPI COKLAT (tanpa ampas) ,,5/10/2023 18:37,KLOTOK SERIES,3
007D23051000013393,AIR MINERAL RON 88,,5/10/2023 18:38,BOTOL,1
007D23051000013394,SUSU SODA ,,5/10/2023 19:17,MINUMAN,2
007D23051000013394,New Thai Tea ,,5/10/2023 19:17,TROPICAL SERIES,1
007D23051000013394,KOPI , SUSU ,5/10/2023 19:17,KLOTOK SERIES,1
007D23051000013394,KENTANG ,,5/10/2023 19:17,SNACK,2
007D23051000013395,KOPI ,,5/10/2023 19:47,KLOTOK SERIES,1
007D23051000013395,DANCOW COKLAT ,,5/10/2023 19:47,MINUMAN,1
007D23051000013396,KOPI ,,5/10/2023 19:49,KLOTOK SERIES,1
007D23051000013396,SUSU SODA ,,5/10/2023 19:49,MINUMAN,1
007D23051000013397,KOPI ,,5/10/2023 19:57,KLOTOK SERIES,1
007D23051000013398,KOPI ,,5/10/2023 19:57,KLOTOK SERIES,1
007D23051000013399,KOPI , TANPA AMPAS ,5/10/2023 20:12,KLOTOK SERIES,1
007D23051000013399,KOPI COKLAT (tanpa ampas) ,,5/10/2023 20:12,KLOTOK SERIES,1
007D23051000013400,KOPI , TANPA AMPAS ,5/10/2023 20:25,KLOTOK SERIES,1
007D23051000013400,New Red Velvet ,,5/10/2023 20:25,TROPICAL SERIES,1
007D23051000013401,CIRENG ,,5/10/2023 20:36,SNACK,1
007D23051000013402,KOPI REMPAH ,,5/10/2023 20:51,KLOTOK SERIES,1
007D23051000013402,SOSIS BAKAR ,,5/10/2023 20:51,SNACK,1
007D23051000013403,AIR MINERAL RON 88,,5/10/2023 21:05,BOTOL,1
007D23051000013404,CIRENG ,,5/10/2023 21:18,SNACK,1
007D23051000013405,New Red Velvet ,,5/10/2023 21:38,TROPICAL SERIES,1
007D23051000013405,KOPI , TANPA AMPAS ,5/10/2023 21:38,KLOTOK SERIES,1
007D23051000013405,SUSU SODA ,,5/10/2023 21:38,MINUMAN,1
007D23051000013406,SUSU SODA ,,5/10/2023 21:45,MINUMAN,1
007D23051000013407,KOPI , COKLAT ,5/10/2023 21:48,KLOTOK SERIES,1
007D23051000013407,KENTANG ,,5/10/2023 21:48,SNACK,1
007D23051000013407,NUGGET ,,5/10/2023 21:48,SNACK,1
007D23051000013407,New Red Velvet ,,5/10/2023 21:48,TROPICAL SERIES,1
007D23051000013408,KOPI ,,5/10/2023 21:56,KLOTOK SERIES,1
007D23051000013408,Cappucino Latte ,,5/10/2023 21:56,TROPICAL SERIES,2
007D23051000013408,KENTANG ,,5/10/2023 21:56,SNACK,1
007D23051000013409,KOPI , SUSU ,5/10/2023 22:15,KLOTOK SERIES,1
007D23051000013409,KOPI ,,5/10/2023 22:15,KLOTOK SERIES,1
007D23051000013409,New Red Velvet ,,5/10/2023 22:15,TROPICAL SERIES,1
007D23051000013409,JOSUA ,,5/10/2023 22:15,MINUMAN,1
007D23051000013410,KOPI , TANPA AMPAS ,5/10/2023 22:44,KLOTOK SERIES,1
007D23051000013411,Matcha latte ,,5/10/2023 22:47,TROPICAL SERIES,1
007D23051000013411,AIR MINERAL RON 88,,5/10/2023 22:47,BOTOL,1
007D23051000013411,Cappucino Latte ,,5/10/2023 22:47,TROPICAL SERIES,1
007D23051000013412,KOPI ,,5/10/2023 22:53,KLOTOK SERIES,1
007D23051000013412,KOPI , SUSU ,5/10/2023 22:53,KLOTOK SERIES,1
007D23051000013412,TAHU , WALIK ,5/10/2023 22:53,SNACK,1
007D23051000013412,KENTANG ,,5/10/2023 22:53,SNACK,2
007D23051000013413,KOPI MILO ,,5/10/2023 23:14,KLOTOK SERIES,1
007D23051000013413,KOPI ,,5/10/2023 23:14,KLOTOK SERIES,1
007D23051000013413,KENTANG ,,5/10/2023 23:14,SNACK,1
007D23051000013414,KOPI , SUSU ,5/10/2023 23:20,KLOTOK SERIES,1
007D23051000013415,MIYAGO POLOS ,,5/10/2023 23:21,MIE AYAM PAK WIRO,1
007D23051000013416,CHIKI POTATO,,5/10/2023 23:22,SNACK,1
007D23051000013417,CIRENG ,,5/10/2023 23:46,SNACK,1
007D23051000013417,Cappucino Latte ,,5/10/2023 23:46,TROPICAL SERIES,1
007D23051000013417,Coffee Hazelnut ,,5/10/2023 23:46,TROPICAL SERIES,1
007D23051000013417,PANGSIT GORENG ,,5/10/2023 23:46,SNACK,1
007D23051000013418,62 ( noms snack 2000 ),,5/10/2023 23:49,SNACK,5
007D23051100013419,KOPI MILO ,,5/11/2023 0:09,KLOTOK SERIES,1
007D23051100013419,CIRENG ,,5/11/2023 0:09,SNACK,1
007D23051100013420,KOPI ,,5/11/2023 0:16,KLOTOK SERIES,2
007D23051100013420,SINGKONG KEJU ,,5/11/2023 0:16,SNACK,1
007D23051100013420,TEH TAWAR ,,5/11/2023 0:16,MINUMAN,1
007D23051100013421,KOPI , TANPA AMPAS ,5/11/2023 0:39,KLOTOK SERIES,1
007D23051100013422,SOSIS BAKAR ,,5/11/2023 1:04,SNACK,1
007D23051100013423,KOPI , SANTAN ,5/11/2023 1:21,KLOTOK SERIES,1
007D23051100013423,KOPI , COKLAT ,5/11/2023 1:21,KLOTOK SERIES,1
007D23051100013424,13 ( cup hot ),,5/11/2023 1:23,PEMBUNGKUS,2
007D23051100013425,KOPI ,,5/11/2023 1:44,KLOTOK SERIES,3
007D23051100013426,KENTANG ,,5/11/2023 2:20,SNACK,2
007D23051100013426,TAHU , WALIK ,5/11/2023 2:20,SNACK,2
007D23051100013427,TEH TAWAR ,,5/11/2023 2:55,MINUMAN,2
007D23051100013428,KOPI ,,5/11/2023 5:07,KLOTOK SERIES,3
007D23051100013428,NUGGET ,,5/11/2023 5:07,SNACK,1
007D23051100013428,SINGKONG KEJU ,,5/11/2023 5:07,SNACK,1
007D23051100013428,TEH TAWAR ,,5/11/2023 5:07,MINUMAN,1
007D23051100013428,CHIKI POTATO,,5/11/2023 5:07,SNACK,1
007D23051100013428,ROTI BAKAR ,,5/11/2023 5:07,SNACK,1
007D23051100013429,MIYAGO BAKSO SAPI ,,5/11/2023 6:02,MIE AYAM PAK WIRO,2
007D23051100013429,KOPI , TANPA AMPAS ,5/11/2023 6:02,KLOTOK SERIES,1
007D23051100013429,SUSU COKLAT ,,5/11/2023 6:02,MINUMAN,1
007D23051100013430,KOPI ,,5/11/2023 6:37,KLOTOK SERIES,1
007D23051100013430,TAHU , WALIK ,5/11/2023 6:37,SNACK,1
007D23051100013430,ROTI BAKAR ,,5/11/2023 6:37,SNACK,1
007D23051100013430,62 ( noms snack 2000 ),,5/11/2023 6:37,SNACK,3
007D23051100013431,KOPI ,,5/11/2023 7:21,KLOTOK SERIES,1
007D23051100013432,KOPI , SUSU ,5/11/2023 7:28,KLOTOK SERIES,1
007D23051100013433,KOPI , SUSU ,5/11/2023 8:00,KLOTOK SERIES,1
007D23051100013434,TEH TAWAR ,,5/11/2023 8:53,MINUMAN,1
007D23051100013435,TEH TAWAR ,,5/11/2023 9:36,MINUMAN,1
007D23051100013435,TEH TAWAR ,,5/11/2023 9:36,MINUMAN,1
007D23051100013436,KOPI ,,5/11/2023 10:35,KLOTOK SERIES,1
007D23051100013436,KOPI , SUSU ,5/11/2023 10:35,KLOTOK SERIES,1
007D23051100013437,AROMA BOLD 12,,5/11/2023 10:42,ROKOK,1
007D23051100013438,KOPI , SUSU ,5/11/2023 10:53,KLOTOK SERIES,1
007D23051100013439,Cappucino Latte ,,5/11/2023 11:06,TROPICAL SERIES,2
007D23051100013439,PANGSIT GORENG ,,5/11/2023 11:06,SNACK,1
007D23051100013440,KOPI , SUSU ,5/11/2023 12:08,KLOTOK SERIES,1
007D23051100013442,TAHU , BAKSO ,5/11/2023 12:22,MAKANAN,2
007D23051100013442,TAHU , WALIK ,5/11/2023 12:22,SNACK,1
007D23051100013443,SUSU COKLAT ,,5/11/2023 12:55,MINUMAN,1
007D23051100013444,KOPI ,,5/11/2023 13:12,KLOTOK SERIES,1
007D23051100013444,TEH TAWAR ,,5/11/2023 13:12,MINUMAN,1
007D23051100013445,KOPI , TANPA AMPAS ,5/11/2023 13:30,KLOTOK SERIES,1
007D23051100013445,AIR MINERAL RON 88,,5/11/2023 13:30,BOTOL,3
007D23051100013446,KOPI , COKLAT ,5/11/2023 16:00,KLOTOK SERIES,1
007D23051100013446,SUSU SIRUP ,,5/11/2023 16:00,MINUMAN,1
007D23051100013446,CIRENG ,,5/11/2023 16:00,SNACK,1
007D23051100013447,KOPI , SUSU ,5/11/2023 16:20,KLOTOK SERIES,1
007D23051100013448,Coffee Hazelnut ,,5/11/2023 16:50,TROPICAL SERIES,1
007D23051100013449,KOPI , TANPA AMPAS ,5/11/2023 16:53,KLOTOK SERIES,1
007D23051100013450,KOPI ,,5/11/2023 17:06,KLOTOK SERIES,2
007D23051100013450,TAHU , WALIK ,5/11/2023 17:06,SNACK,1
007D23051100013450,MIYAGO BAKSO SAPI ,,5/11/2023 17:06,MIE AYAM PAK WIRO,1
007D23051100013451,KOPI ,,5/11/2023 17:07,KLOTOK SERIES,1
007D23051100013451,KOPI , SANTAN ,5/11/2023 17:07,KLOTOK SERIES,1
007D23051100013452,JAHE , SUSU ,5/11/2023 17:16,MINUMAN,1
007D23051100013452,KOPI , TANPA AMPAS ,5/11/2023 17:16,KLOTOK SERIES,1
007D23051100013453,KOPI ,,5/11/2023 18:09,KLOTOK SERIES,1
007D23051100013454,TAHU , WALIK ,5/11/2023 19:05,SNACK,1
007D23051100013454,AIR MINERAL RON 88,,5/11/2023 19:05,BOTOL,2
007D23051100013455,KOPI ,,5/11/2023 19:47,KLOTOK SERIES,1
007D23051100013455,KENTANG ,,5/11/2023 19:47,SNACK,1
007D23051100013456,AIR MINERAL RON 88,,5/11/2023 19:48,BOTOL,1
007D23051100013457,KOPI ,,5/11/2023 19:49,KLOTOK SERIES,3
007D23051100013457,PISANG GORENG CRISPY ,,5/11/2023 19:49,SNACK,1
007D23051100013457,AIR MINERAL RON 88,,5/11/2023 19:49,BOTOL,1
007D23051100013458,KOPI , TANPA AMPAS ,5/11/2023 19:55,KLOTOK SERIES,1
007D23051100013459,KOPI ,,5/11/2023 20:03,KLOTOK SERIES,2
007D23051100013459,PISANG GORENG CRISPY ,,5/11/2023 20:03,SNACK,1
007D23051100013459,KENTANG ,,5/11/2023 20:03,SNACK,1
007D23051100013460,KOPI , SUSU ,5/11/2023 20:12,KLOTOK SERIES,1
007D23051100013460,TEH TAWAR ,,5/11/2023 20:12,MINUMAN,1
007D23051100013460,New Thai Tea ,,5/11/2023 20:12,TROPICAL SERIES,1
007D23051100013460,NASI GORENG ,,5/11/2023 20:12,MAKANAN,1
007D23051100013460,KENTANG ,,5/11/2023 20:12,SNACK,1
007D23051100013461,CIRENG ,,5/11/2023 20:19,SNACK,1
007D23051100013462,CIRENG ,,5/11/2023 20:25,SNACK,1
007D23051100013462,NASI GORENG ,,5/11/2023 20:25,MAKANAN,1
007D23051100013462,KOPI , TANPA AMPAS ,5/11/2023 20:25,KLOTOK SERIES,2
007D23051100013462,KOPI , TANPA AMPAS ,5/11/2023 20:25,KLOTOK SERIES,1
007D23051100013463,KOPI , TANPA AMPAS ,5/11/2023 20:29,KLOTOK SERIES,1
007D23051100013463,KENTANG ,,5/11/2023 20:29,SNACK,1
007D23051100013464,KOPI , TANPA AMPAS ,5/11/2023 20:33,KLOTOK SERIES,2
007D23051100013465,KENTANG ,,5/11/2023 20:35,SNACK,1
007D23051100013465,SUSU SODA ,,5/11/2023 20:35,MINUMAN,1
007D23051100013466,Matcha latte ,,5/11/2023 21:01,TROPICAL SERIES,1
007D23051100013466,Cappucino Latte ,,5/11/2023 21:01,TROPICAL SERIES,1
007D23051100013466,NUGGET ,,5/11/2023 21:01,SNACK,1
007D23051100013467,KOPI ,,5/11/2023 21:44,KLOTOK SERIES,2
007D23051100013467,PANGSIT GORENG ,,5/11/2023 21:44,SNACK,1
007D23051100013468,AIR MINERAL RON 88,,5/11/2023 21:55,BOTOL,1
007D23051100013469,KOPI ,,5/11/2023 22:27,KLOTOK SERIES,2
007D23051100013470,TEH TAWAR ,,5/11/2023 22:45,MINUMAN,1
007D23051100013470,TEH TAWAR ,,5/11/2023 22:45,MINUMAN,1
007D23051100013471,KOPI , COKLAT ,5/11/2023 22:58,KLOTOK SERIES,1
007D23051100013471,KOPI , SUSU ,5/11/2023 22:58,KLOTOK SERIES,3
007D23051100013471,Milk Tea ,,5/11/2023 22:58,TROPICAL SERIES,1
007D23051100013471,MIYAGO KOMPLIT PANGSIT GORENG ,,5/11/2023 22:58,MIE AYAM PAK WIRO,1
007D23051100013471,62 ( noms snack 2000 ),,5/11/2023 22:58,SNACK,4
007D23051100013471,ROTI BAKAR ,,5/11/2023 22:58,SNACK,1
007D23051100013472,Lychee Tea ,,5/11/2023 23:42,TROPICAL SERIES,1
007D23051100013472,AIR MINERAL RON 88,,5/11/2023 23:42,BOTOL,3
007D23051100013473,NASI GORENG ,,5/11/2023 23:56,MAKANAN,1
007D23051100013473,AIR MINERAL RON 88,,5/11/2023 23:56,BOTOL,1
007D23051100013473,KOPI , SUSU ,5/11/2023 23:56,KLOTOK SERIES,1
007D23051100013473,JAHE , SUSU ,5/11/2023 23:56,MINUMAN,1
007D23051200013474,KOPI ,,5/12/2023 0:37,KLOTOK SERIES,1
007D23051200013475,Lychee Tea ,,5/12/2023 0:56,TROPICAL SERIES,1
007D23051200013475,SUSU COKLAT ,,5/12/2023 0:56,MINUMAN,1
007D23051200013476,New Thai Tea ,,5/12/2023 0:57,TROPICAL SERIES,1
007D23051200013476,AIR MINERAL RON 88,,5/12/2023 0:57,BOTOL,1
007D23051200013476,New Lemon tea ,,5/12/2023 0:57,TROPICAL SERIES,1
007D23051200013477,PISANG GORENG CRISPY ,,5/12/2023 1:12,SNACK,1
007D23051200013478,SUSU SODA ,,5/12/2023 1:47,MINUMAN,1
007D23051200013478,TEH TAWAR ,,5/12/2023 1:47,MINUMAN,1
007D23051200013479,KOPI ,,5/12/2023 3:02,KLOTOK SERIES,1
007D23051200013480,KOPI , SUSU ,5/12/2023 7:46,KLOTOK SERIES,1
007D23051200013481,CLASS MILD 12,,5/12/2023 7:53,ROKOK,1
007D23051200013482,62 ( noms snack 2000 ),,5/12/2023 9:38,SNACK,2
007D23051200013483,KOPI ,,5/12/2023 10:58,KLOTOK SERIES,1
007D23051200013484,AIR MINERAL RON 88,,5/12/2023 12:01,BOTOL,1
007D23051200013485,Cappucino Latte ,,5/12/2023 12:36,TROPICAL SERIES,1
007D23051200013485,TEH TAWAR ,,5/12/2023 12:36,MINUMAN,1
007D23051200013486,KOPI , TANPA AMPAS ,5/12/2023 12:46,KLOTOK SERIES,1
007D23051200013486,TEH ,,5/12/2023 12:46,MINUMAN,1
007D23051200013487,AIR MINERAL RON 88,,5/12/2023 12:55,BOTOL,2
007D23051200013487,KOPI , TANPA AMPAS ,5/12/2023 12:55,KLOTOK SERIES,1
007D23051200013488,KOPI ,,5/12/2023 13:09,KLOTOK SERIES,1
007D23051200013489,KOPI ,,5/12/2023 13:27,KLOTOK SERIES,1
007D23051200013489,Matcha latte ,,5/12/2023 13:27,TROPICAL SERIES,1
007D23051200013490,PISANG GORENG CRISPY ,,5/12/2023 13:35,SNACK,1
007D23051200013491,TEH TAWAR ,,5/12/2023 13:57,MINUMAN,1
007D23051200013491,KENTANG ,,5/12/2023 13:57,SNACK,1
007D23051200013491,CIRENG ,,5/12/2023 13:57,SNACK,1
007D23051200013492,New Red Velvet ,,5/12/2023 14:11,TROPICAL SERIES,1
007D23051200013492,SUSU SODA ,,5/12/2023 14:11,MINUMAN,1
007D23051200013492,AIR MINERAL RON 88,,5/12/2023 14:11,BOTOL,1
007D23051200013493,KOPI , TANPA AMPAS ,5/12/2023 14:14,KLOTOK SERIES,2
007D23051200013494,KOPI MILO ,,5/12/2023 15:01,KLOTOK SERIES,1
007D23051200013494,KOPI , TANPA AMPAS ,5/12/2023 15:01,KLOTOK SERIES,1
007D23051200013495,KOPI MILO ,,5/12/2023 15:12,KLOTOK SERIES,1
007D23051200013496,KOPI , TANPA AMPAS ,5/12/2023 15:15,KLOTOK SERIES,1
007D23051200013497,KOPI , TANPA AMPAS ,5/12/2023 15:22,KLOTOK SERIES,2
007D23051200013498,KOPI REMPAH ,,5/12/2023 16:26,KLOTOK SERIES,1
007D23051200013498,MIYAGO KOMPLIT PANGSIT REBUS ,,5/12/2023 16:26,MIE AYAM PAK WIRO,1
007D23051200013499,TEH TAWAR ,,5/12/2023 16:50,MINUMAN,1
007D23051200013500,DANCOW PUTIH ,,5/12/2023 16:50,MINUMAN,1
007D23051200013501,MIYAGO POLOS ,,5/12/2023 16:56,MIE AYAM PAK WIRO,1
007D23051200013501,TEH TAWAR ,,5/12/2023 16:56,MINUMAN,2
007D23051200013502,JOSUA ,,5/12/2023 17:15,MINUMAN,1
007D23051200013503,KOPI ,,5/12/2023 17:55,KLOTOK SERIES,1
007D23051200013504,KOPI , SUSU ,5/12/2023 18:06,KLOTOK SERIES,1
007D23051200013504,TAHU , WALIK ,5/12/2023 18:06,SNACK,1
007D23051200013505,TEH TAWAR ,,5/12/2023 18:38,MINUMAN,1
007D23051200013505,AIR MINERAL RON 88,,5/12/2023 18:38,BOTOL,1
007D23051200013505,KOPI ,,5/12/2023 18:38,KLOTOK SERIES,1
007D23051200013506,KOPI , TANPA AMPAS ,5/12/2023 19:04,KLOTOK SERIES,1
007D23051200013507,KOPI , SUSU ,5/12/2023 19:10,KLOTOK SERIES,3
007D23051200013507,TEH TAWAR ,,5/12/2023 19:10,MINUMAN,2
007D23051200013507,AIR MINERAL RON 88,,5/12/2023 19:10,BOTOL,1
007D23051200013507,MIYAGO KOMPLIT PANGSIT GORENG ,,5/12/2023 19:10,MIE AYAM PAK WIRO,1
007D23051200013508,62 ( noms snack 2000 ),,5/12/2023 19:12,SNACK,3
007D23051200013509,TEH TAWAR ,,5/12/2023 19:40,MINUMAN,1
007D23051200013510,KOPI ,,5/12/2023 19:56,KLOTOK SERIES,4
007D23051200013510,CLASS MILD 12,,5/12/2023 19:56,ROKOK,1
007D23051200013510,62 ( noms snack 2000 ),,5/12/2023 19:56,SNACK,4
007D23051200013510,KENTANG ,,5/12/2023 19:56,SNACK,1
007D23051200013510,AIR MINERAL RON 88,,5/12/2023 19:56,BOTOL,4
007D23051200013511,KOPI ,,5/12/2023 19:58,KLOTOK SERIES,1
007D23051200013511,KOPI , TANPA AMPAS ,5/12/2023 19:58,KLOTOK SERIES,1
007D23051200013511,ROTI BAKAR ,,5/12/2023 19:58,SNACK,2
007D23051200013512,KOPI , SUSU ,5/12/2023 20:34,KLOTOK SERIES,2
007D23051200013512,Milk Tea ,,5/12/2023 20:34,TROPICAL SERIES,1
007D23051200013513,KOPI ,,5/12/2023 20:44,KLOTOK SERIES,1
007D23051200013513,ROTI BAKAR ,,5/12/2023 20:44,SNACK,1
007D23051200013514,KOPI , TANPA AMPAS ,5/12/2023 20:45,KLOTOK SERIES,1
007D23051200013514,KOPI , TANPA AMPAS ,5/12/2023 20:45,KLOTOK SERIES,1
007D23051200013516,MIYAGO BAKSO SAPI ,,5/12/2023 20:53,MIE AYAM PAK WIRO,1
007D23051200013516,KOPI ,,5/12/2023 20:53,KLOTOK SERIES,1
007D23051200013517,SUSU SODA ,,5/12/2023 20:56,MINUMAN,1
007D23051200013518,Ice Cream ,,5/12/2023 20:57,ICE CREAM,1
007D23051200013518,KOPI ,,5/12/2023 20:57,KLOTOK SERIES,1
007D23051200013519,AIR MINERAL RON 88,,5/12/2023 21:01,BOTOL,1
007D23051200013520,MIYAGO POLOS ,,5/12/2023 21:18,MIE AYAM PAK WIRO,1
007D23051200013520,DANCOW PUTIH ,,5/12/2023 21:18,MINUMAN,1
007D23051200013520,New Lemon tea ,,5/12/2023 21:18,TROPICAL SERIES,1
007D23051200013520,NASI GORENG ,,5/12/2023 21:18,MAKANAN,1
007D23051200013520,KENTANG ,,5/12/2023 21:18,SNACK,1
007D23051200013521,MIYAGO POLOS ,,5/12/2023 21:29,MIE AYAM PAK WIRO,1
007D23051200013522,Matcha latte ,,5/12/2023 21:31,TROPICAL SERIES,1
007D23051200013522,Cappucino Latte ,,5/12/2023 21:31,TROPICAL SERIES,1
007D23051200013523,TEH TAWAR ,,5/12/2023 21:42,MINUMAN,1
007D23051200013523,Matcha latte ,,5/12/2023 21:42,TROPICAL SERIES,1
007D23051200013523,KENTANG ,,5/12/2023 21:42,SNACK,1
007D23051200013524,AIR MINERAL RON 88,,5/12/2023 21:54,BOTOL,1
007D23051200013525,SUSU SODA ,,5/12/2023 22:03,MINUMAN,1
007D23051200013525,TEH TAWAR ,,5/12/2023 22:03,MINUMAN,1
007D23051200013526,KOPI , TANPA AMPAS ,5/12/2023 22:19,KLOTOK SERIES,2
007D23051200013526,AIR MINERAL RON 88,,5/12/2023 22:19,BOTOL,1
007D23051200013526,Coffe choco orange ,,5/12/2023 22:19,MINUMAN,1
007D23051200013527,TAHU , BAKSO ,5/12/2023 22:22,MAKANAN,1
007D23051200013528,CLASS MILD 12,,5/12/2023 22:24,ROKOK,1
007D23051200013529,New Lemon tea ,,5/12/2023 22:34,TROPICAL SERIES,1
007D23051200013529,New Thai Tea ,,5/12/2023 22:34,TROPICAL SERIES,1
007D23051200013529,KOPI , TANPA AMPAS ,5/12/2023 22:34,KLOTOK SERIES,2
007D23051200013530,JOSUA ,,5/12/2023 22:41,MINUMAN,1
007D23051200013530,KOPI , SUSU ,5/12/2023 22:41,KLOTOK SERIES,1
007D23051200013530,TEH TAWAR ,,5/12/2023 22:41,MINUMAN,1
007D23051200013530,KENTANG ,,5/12/2023 22:41,SNACK,1
007D23051200013531,CHIKI POTATO,,5/12/2023 22:49,SNACK,1
007D23051200013532,KOPI ,,5/12/2023 23:05,KLOTOK SERIES,1
007D23051200013532,KENTANG ,,5/12/2023 23:05,SNACK,1
007D23051200013533,KOPI , SUSU ,5/12/2023 23:17,KLOTOK SERIES,1
007D23051200013534,KOPI ,,5/12/2023 23:19,KLOTOK SERIES,2
007D23051200013534,SODA GEMBIRA ,,5/12/2023 23:19,MINUMAN,2
007D23051200013534,TAHU , BAKSO ,5/12/2023 23:19,MAKANAN,1
007D23051200013534,KENTANG ,,5/12/2023 23:19,SNACK,1
007D23051200013534,MIYAGO POLOS ,,5/12/2023 23:19,MIE AYAM PAK WIRO,1
007D23051300013535,KOPI COKLAT (tanpa ampas) ,,5/13/2023 0:26,KLOTOK SERIES,1
007D23051300013535,KENTANG ,,5/13/2023 0:26,SNACK,1
007D23051300013535,ROTI BAKAR ,,5/13/2023 0:26,SNACK,1
007D23051300013535,PISANG GORENG CRISPY ,,5/13/2023 0:26,SNACK,1
007D23051300013536,CLASS MILD 12,,5/13/2023 0:55,ROKOK,1
007D23051300013536,KOPI ,,5/13/2023 0:55,KLOTOK SERIES,1
007D23051300013537,New Lemon tea ,,5/13/2023 1:37,TROPICAL SERIES,2
007D23051300013537,CIRENG ,,5/13/2023 1:37,SNACK,1
007D23051300013537,ROTI BAKAR ,,5/13/2023 1:37,SNACK,1
007D23051300013538,TEH TAWAR ,,5/13/2023 2:21,MINUMAN,1
007D23051300013538,TAHU , BAKSO ,5/13/2023 2:21,MAKANAN,1
007D23051300013538,JAHE , WANGI ,5/13/2023 2:21,MINUMAN,1
007D23051300013539,MIX MAX ANGGUR MERAH,,5/13/2023 5:35,BOTOL,1
007D23051300013540,KOPI , SUSU ,5/13/2023 5:36,KLOTOK SERIES,1
007D23051300013540,CLASS MILD 12,,5/13/2023 5:36,ROKOK,1
007D23051300013541,KOPI , TANPA AMPAS ,5/13/2023 7:28,KLOTOK SERIES,1
007D23051300013542,KOPI , SUSU ,5/13/2023 8:22,KLOTOK SERIES,1
007D23051300013543,KOPI ,,5/13/2023 8:24,KLOTOK SERIES,1
007D23051300013544,KOPI , TANPA AMPAS ,5/13/2023 10:49,KLOTOK SERIES,1
007D23051300013544,NUGGET ,,5/13/2023 10:49,SNACK,1
007D23051300013544,TEH TAWAR ,,5/13/2023 10:49,MINUMAN,1
007D23051300013545,KOPI , SUSU ,5/13/2023 11:10,KLOTOK SERIES,1
007D23051300013545,KOPI ,,5/13/2023 11:10,KLOTOK SERIES,1
007D23051300013545,AIR MINERAL RON 88,,5/13/2023 11:10,BOTOL,2
007D23051300013546,SODA GEMBIRA ,,5/13/2023 12:00,MINUMAN,2
007D23051300013546,TAHU , BAKSO ,5/13/2023 12:00,MAKANAN,1
007D23051300013546,NUGGET ,,5/13/2023 12:00,SNACK,1
007D23051300013547,AIR MINERAL RON 88,,5/13/2023 13:25,BOTOL,1
007D23051300013548,KOPI , TANPA AMPAS ,5/13/2023 14:46,KLOTOK SERIES,1
007D23051300013548,KOPI MILO ,,5/13/2023 14:46,KLOTOK SERIES,1
007D23051300013549,KOPI , TANPA AMPAS ,5/13/2023 15:10,KLOTOK SERIES,1
007D23051300013550,KOPI , TANPA AMPAS ,5/13/2023 15:28,KLOTOK SERIES,1
007D23051300013551,KOPI , TANPA AMPAS ,5/13/2023 16:32,KLOTOK SERIES,1
007D23051300013552,KOPI ,,5/13/2023 16:47,KLOTOK SERIES,1
007D23051300013553,JAHE , WANGI ,5/13/2023 16:48,MINUMAN,1
007D23051300013554,KOPI ,,5/13/2023 16:48,KLOTOK SERIES,2
007D23051300013555,New Lemon tea ,,5/13/2023 16:56,TROPICAL SERIES,3
007D23051300013556,KOPI , SUSU ,5/13/2023 16:58,KLOTOK SERIES,1
007D23051300013556,KOPI ,,5/13/2023 16:58,KLOTOK SERIES,2
007D23051300013556,AIR MINERAL RON 88,,5/13/2023 16:58,BOTOL,1
007D23051300013557,KOPI ,,5/13/2023 17:08,KLOTOK SERIES,1
007D23051300013558,KOPI MILO ,,5/13/2023 18:09,KLOTOK SERIES,1
007D23051300013558,KENTANG ,,5/13/2023 18:09,SNACK,1
007D23051300013558,Cappucino Latte ,,5/13/2023 18:09,TROPICAL SERIES,1
007D23051300013558,AIR MINERAL RON 88,,5/13/2023 18:09,BOTOL,1
007D23051300013559,KOPI , TANPA AMPAS ,5/13/2023 18:34,KLOTOK SERIES,1
007D23051300013560,KOPI , TANPA AMPAS ,5/13/2023 19:08,KLOTOK SERIES,1
007D23051300013560,New Thai Tea ,,5/13/2023 19:08,TROPICAL SERIES,1
007D23051300013560,KENTANG ,,5/13/2023 19:08,SNACK,2
007D23051300013561,JOSUA ,,5/13/2023 19:16,MINUMAN,1
007D23051300013561,KENTANG ,,5/13/2023 19:16,SNACK,1
007D23051300013561,KOPI , TANPA AMPAS ,5/13/2023 19:16,KLOTOK SERIES,1
007D23051300013561,NASI GORENG ,,5/13/2023 19:16,MAKANAN,2
007D23051300013561,TEH TAWAR ,,5/13/2023 19:16,MINUMAN,1
007D23051300013561,SUSU COKLAT ,,5/13/2023 19:16,MINUMAN,1
007D23051300013562,KOPI COKLAT (tanpa ampas) ,,5/13/2023 19:19,KLOTOK SERIES,1
